timestamp,zone_id,energy_kwh,co2_kg,production_units,compressed_air_m3,water_liters,temperature_c,shift,efficiency_score,status,zone_energy_share_%,hour,day_of_week,energy_lag_1h,energy_lag_2h,energy_lag_3h,energy_lag_6h
2025-10-29 04:00:00,ZONE-BATTERY,1067.73,875.54,27,0.0,0.0,20.4,SHIFT-A,1.0,OPERATIONAL,10.88,4,2,1081.67,961.95,1449.16,1116.59
2025-10-29 05:00:00,ZONE-BATTERY,1366.0,1120.12,24,0.0,0.0,24.7,SHIFT-A,1.0,OPERATIONAL,10.88,5,2,1067.73,1081.67,961.95,1205.82
2025-10-29 06:00:00,ZONE-BATTERY,1090.53,894.24,30,0.0,0.0,23.9,SHIFT-A,1.0,OPERATIONAL,10.88,6,2,1366.0,1067.73,1081.67,1101.99
2025-10-29 07:00:00,ZONE-BATTERY,782.61,641.74,22,0.0,0.0,19.0,SHIFT-A,1.0,OPERATIONAL,10.88,7,2,1090.53,1366.0,1067.73,1449.16
2025-10-29 08:00:00,ZONE-BATTERY,922.85,756.73,28,0.0,0.0,24.8,SHIFT-B,1.0,OPERATIONAL,10.88,8,2,782.61,1090.53,1366.0,961.95
2025-10-29 09:00:00,ZONE-BATTERY,1102.27,903.86,25,0.0,0.0,27.2,SHIFT-B,1.0,OPERATIONAL,10.88,9,2,922.85,782.61,1090.53,1081.67
2025-10-29 10:00:00,ZONE-BATTERY,1198.98,983.17,24,0.0,0.0,21.1,SHIFT-B,1.0,OPERATIONAL,10.88,10,2,1102.27,922.85,782.61,1067.73
2025-10-29 11:00:00,ZONE-BATTERY,1319.33,1081.85,28,0.0,0.0,20.2,SHIFT-B,1.0,OPERATIONAL,10.88,11,2,1198.98,1102.27,922.85,1366.0
2025-10-29 12:00:00,ZONE-BATTERY,733.6,601.55,30,0.0,0.0,23.5,SHIFT-B,1.0,OPERATIONAL,10.88,12,2,1319.33,1198.98,1102.27,1090.53
2025-10-29 13:00:00,ZONE-BATTERY,1177.33,965.41,26,0.0,0.0,26.5,SHIFT-B,1.0,OPERATIONAL,10.88,13,2,733.6,1319.33,1198.98,782.61
2025-10-29 14:00:00,ZONE-BATTERY,1437.81,1179.01,15,0.0,0.0,25.2,SHIFT-B,1.0,OPERATIONAL,10.88,14,2,1177.33,733.6,1319.33,922.85
2025-10-29 15:00:00,ZONE-BATTERY,1332.46,1092.62,28,0.0,0.0,19.4,SHIFT-B,1.0,OPERATIONAL,10.88,15,2,1437.81,1177.33,733.6,1102.27
2025-10-29 16:00:00,ZONE-BATTERY,1365.82,1119.97,5,0.0,0.0,21.0,SHIFT-C,1.0,OPERATIONAL,10.88,16,2,1332.46,1437.81,1177.33,1198.98
2025-10-29 17:00:00,ZONE-BATTERY,965.6,791.79,2,0.0,0.0,23.0,SHIFT-C,1.0,OPERATIONAL,10.88,17,2,1365.82,1332.46,1437.81,1319.33
2025-10-29 18:00:00,ZONE-BATTERY,1310.82,1074.87,7,0.0,0.0,27.8,SHIFT-C,1.0,OPERATIONAL,10.88,18,2,965.6,1365.82,1332.46,733.6
2025-10-29 19:00:00,ZONE-BATTERY,1204.54,987.72,4,0.0,0.0,25.8,SHIFT-C,1.0,OPERATIONAL,10.88,19,2,1310.82,965.6,1365.82,1177.33
2025-10-29 20:00:00,ZONE-BATTERY,1061.5,870.43,4,0.0,0.0,20.6,SHIFT-C,1.0,OPERATIONAL,10.88,20,2,1204.54,1310.82,965.6,1437.81
2025-10-29 21:00:00,ZONE-BATTERY,1398.57,1146.83,0,0.0,0.0,19.4,SHIFT-C,0.86,STANDBY,10.88,21,2,1061.5,1204.54,1310.82,1332.46
2025-10-29 22:00:00,ZONE-BATTERY,907.5,744.15,6,0.0,0.0,21.7,SHIFT-C,1.0,OPERATIONAL,10.88,22,2,1398.57,1061.5,1204.54,1365.82
2025-10-29 23:00:00,ZONE-BATTERY,1147.94,941.31,7,0.0,0.0,20.3,SHIFT-C,1.0,OPERATIONAL,10.88,23,2,907.5,1398.57,1061.5,965.6
2025-10-30 00:00:00,ZONE-BATTERY,1395.74,1144.5,19,0.0,0.0,21.4,SHIFT-A,1.0,OPERATIONAL,10.88,0,3,1147.94,907.5,1398.57,1310.82
2025-10-30 01:00:00,ZONE-BATTERY,1046.04,857.75,21,0.0,0.0,20.7,SHIFT-A,1.0,OPERATIONAL,10.88,1,3,1395.74,1147.94,907.5,1204.54
2025-10-30 02:00:00,ZONE-BATTERY,1247.67,1023.09,16,0.0,0.0,27.8,SHIFT-A,1.0,OPERATIONAL,10.88,2,3,1046.04,1395.74,1147.94,1061.5
2025-10-30 03:00:00,ZONE-BATTERY,1440.76,1181.42,22,0.0,0.0,25.4,SHIFT-A,1.0,OPERATIONAL,10.88,3,3,1247.67,1046.04,1395.74,1398.57
2025-10-30 04:00:00,ZONE-BATTERY,1342.54,1100.88,19,0.0,0.0,27.6,SHIFT-A,1.0,OPERATIONAL,10.88,4,3,1440.76,1247.67,1046.04,907.5
2025-10-30 05:00:00,ZONE-BATTERY,1275.43,1045.85,19,0.0,0.0,20.8,SHIFT-A,1.0,OPERATIONAL,10.88,5,3,1342.54,1440.76,1247.67,1147.94
2025-10-30 06:00:00,ZONE-BATTERY,795.86,652.6,30,0.0,0.0,23.7,SHIFT-A,1.0,OPERATIONAL,10.88,6,3,1275.43,1342.54,1440.76,1395.74
2025-10-30 07:00:00,ZONE-BATTERY,1083.26,888.28,22,0.0,0.0,27.7,SHIFT-A,1.0,OPERATIONAL,10.88,7,3,795.86,1275.43,1342.54,1046.04
2025-10-30 08:00:00,ZONE-BATTERY,846.86,694.43,17,0.0,0.0,23.6,SHIFT-B,1.0,OPERATIONAL,10.88,8,3,1083.26,795.86,1275.43,1247.67
2025-10-30 09:00:00,ZONE-BATTERY,1150.75,943.62,19,0.0,0.0,24.3,SHIFT-B,1.0,OPERATIONAL,10.88,9,3,846.86,1083.26,795.86,1440.76
2025-10-30 10:00:00,ZONE-BATTERY,1285.36,1054.0,18,0.0,0.0,19.7,SHIFT-B,1.0,OPERATIONAL,10.88,10,3,1150.75,846.86,1083.26,1342.54
2025-10-30 11:00:00,ZONE-BATTERY,1380.12,1131.7,27,0.0,0.0,22.1,SHIFT-B,1.0,OPERATIONAL,10.88,11,3,1285.36,1150.75,846.86,1275.43
2025-10-30 12:00:00,ZONE-BATTERY,1361.19,1116.18,27,0.0,0.0,23.1,SHIFT-B,1.0,OPERATIONAL,10.88,12,3,1380.12,1285.36,1150.75,795.86
2025-10-30 13:00:00,ZONE-BATTERY,917.87,752.65,22,0.0,0.0,19.6,SHIFT-B,1.0,OPERATIONAL,10.88,13,3,1361.19,1380.12,1285.36,1083.26
2025-10-30 14:00:00,ZONE-BATTERY,732.21,600.42,19,0.0,0.0,21.9,SHIFT-B,1.0,OPERATIONAL,10.88,14,3,917.87,1361.19,1380.12,846.86
2025-10-30 15:00:00,ZONE-BATTERY,917.23,752.13,26,0.0,0.0,26.3,SHIFT-B,1.0,OPERATIONAL,10.88,15,3,732.21,917.87,1361.19,1150.75
2025-10-30 16:00:00,ZONE-BATTERY,1012.07,829.9,5,0.0,0.0,27.2,SHIFT-C,1.0,OPERATIONAL,10.88,16,3,917.23,732.21,917.87,1285.36
2025-10-30 17:00:00,ZONE-BATTERY,1432.29,1174.48,6,0.0,0.0,25.9,SHIFT-C,1.0,OPERATIONAL,10.88,17,3,1012.07,917.23,732.21,1380.12
2025-10-30 18:00:00,ZONE-BATTERY,1225.6,1004.99,1,0.0,0.0,23.9,SHIFT-C,0.98,OPERATIONAL,10.88,18,3,1432.29,1012.07,917.23,1361.19
2025-10-30 19:00:00,ZONE-BATTERY,1066.0,874.12,0,0.0,0.0,23.0,SHIFT-C,1.0,STANDBY,10.88,19,3,1225.6,1432.29,1012.07,917.87
2025-10-30 20:00:00,ZONE-BATTERY,1469.7,1205.15,8,0.0,0.0,18.2,SHIFT-C,1.0,OPERATIONAL,10.88,20,3,1066.0,1225.6,1432.29,732.21
2025-10-30 21:00:00,ZONE-BATTERY,1273.17,1044.0,2,0.0,0.0,22.9,SHIFT-C,1.0,OPERATIONAL,10.88,21,3,1469.7,1066.0,1225.6,917.23
2025-10-30 22:00:00,ZONE-BATTERY,874.61,717.18,7,0.0,0.0,18.4,SHIFT-C,1.0,OPERATIONAL,10.88,22,3,1273.17,1469.7,1066.0,1012.07
2025-10-30 23:00:00,ZONE-BATTERY,1106.17,907.06,4,0.0,0.0,28.0,SHIFT-C,1.0,OPERATIONAL,10.88,23,3,874.61,1273.17,1469.7,1432.29
2025-10-31 00:00:00,ZONE-BATTERY,1165.21,955.48,23,0.0,0.0,18.4,SHIFT-A,1.0,OPERATIONAL,10.88,0,4,1106.17,874.61,1273.17,1225.6
2025-10-31 01:00:00,ZONE-BATTERY,818.71,671.34,15,0.0,0.0,26.3,SHIFT-A,1.0,OPERATIONAL,10.88,1,4,1165.21,1106.17,874.61,1066.0
2025-10-31 02:00:00,ZONE-BATTERY,727.03,596.16,23,0.0,0.0,26.5,SHIFT-A,1.0,OPERATIONAL,10.88,2,4,818.71,1165.21,1106.17,1469.7
2025-10-31 03:00:00,ZONE-BATTERY,1413.08,1158.73,23,0.0,0.0,18.5,SHIFT-A,1.0,OPERATIONAL,10.88,3,4,727.03,818.71,1165.21,1273.17
2025-10-31 04:00:00,ZONE-BATTERY,1177.84,965.83,21,0.0,0.0,24.5,SHIFT-A,1.0,OPERATIONAL,10.88,4,4,1413.08,727.03,818.71,874.61
2025-10-31 05:00:00,ZONE-BATTERY,1042.15,854.57,15,0.0,0.0,25.2,SHIFT-A,1.0,OPERATIONAL,10.88,5,4,1177.84,1413.08,727.03,1106.17
2025-10-31 06:00:00,ZONE-BATTERY,952.11,780.73,29,0.0,0.0,24.5,SHIFT-A,1.0,OPERATIONAL,10.88,6,4,1042.15,1177.84,1413.08,1165.21
2025-10-31 07:00:00,ZONE-BATTERY,785.04,643.73,19,0.0,0.0,23.9,SHIFT-A,1.0,OPERATIONAL,10.88,7,4,952.11,1042.15,1177.84,818.71
2025-10-31 08:00:00,ZONE-BATTERY,1039.33,852.25,28,0.0,0.0,24.3,SHIFT-B,1.0,OPERATIONAL,10.88,8,4,785.04,952.11,1042.15,727.03
2025-10-31 09:00:00,ZONE-BATTERY,1018.24,834.96,25,0.0,0.0,20.5,SHIFT-B,1.0,OPERATIONAL,10.88,9,4,1039.33,785.04,952.11,1413.08
2025-10-31 10:00:00,ZONE-BATTERY,1446.69,1186.29,30,0.0,0.0,22.0,SHIFT-B,1.0,OPERATIONAL,10.88,10,4,1018.24,1039.33,785.04,1177.84
2025-10-31 11:00:00,ZONE-BATTERY,762.96,625.63,27,0.0,0.0,18.6,SHIFT-B,1.0,OPERATIONAL,10.88,11,4,1446.69,1018.24,1039.33,1042.15
2025-10-31 12:00:00,ZONE-BATTERY,886.89,727.25,29,0.0,0.0,26.9,SHIFT-B,1.0,OPERATIONAL,10.88,12,4,762.96,1446.69,1018.24,952.11
2025-10-31 13:00:00,ZONE-BATTERY,1141.35,935.91,19,0.0,0.0,26.0,SHIFT-B,1.0,OPERATIONAL,10.88,13,4,886.89,762.96,1446.69,785.04
2025-10-31 14:00:00,ZONE-BATTERY,871.49,714.62,17,0.0,0.0,21.0,SHIFT-B,1.0,OPERATIONAL,10.88,14,4,1141.35,886.89,762.96,1039.33
2025-10-31 15:00:00,ZONE-BATTERY,1011.11,829.11,17,0.0,0.0,26.6,SHIFT-B,1.0,OPERATIONAL,10.88,15,4,871.49,1141.35,886.89,1018.24
2025-10-31 16:00:00,ZONE-BATTERY,1458.45,1195.93,0,0.0,0.0,20.4,SHIFT-C,0.82,STANDBY,10.88,16,4,1011.11,871.49,1141.35,1446.69
2025-10-31 17:00:00,ZONE-BATTERY,1079.69,885.35,8,0.0,0.0,26.3,SHIFT-C,1.0,OPERATIONAL,10.88,17,4,1458.45,1011.11,871.49,762.96
2025-10-31 18:00:00,ZONE-BATTERY,1217.58,998.42,7,0.0,0.0,25.4,SHIFT-C,1.0,OPERATIONAL,10.88,18,4,1079.69,1458.45,1011.11,886.89
2025-10-31 19:00:00,ZONE-BATTERY,1113.38,912.97,2,0.0,0.0,18.9,SHIFT-C,1.0,OPERATIONAL,10.88,19,4,1217.58,1079.69,1458.45,1141.35
2025-10-31 20:00:00,ZONE-BATTERY,1345.34,1103.18,1,0.0,0.0,18.5,SHIFT-C,0.89,OPERATIONAL,10.88,20,4,1113.38,1217.58,1079.69,871.49
2025-10-31 21:00:00,ZONE-BATTERY,901.56,739.28,10,0.0,0.0,24.9,SHIFT-C,1.0,OPERATIONAL,10.88,21,4,1345.34,1113.38,1217.58,1011.11
2025-10-31 22:00:00,ZONE-BATTERY,942.14,772.56,5,0.0,0.0,22.4,SHIFT-C,1.0,OPERATIONAL,10.88,22,4,901.56,1345.34,1113.38,1458.45
2025-10-31 23:00:00,ZONE-BATTERY,1472.52,1207.47,3,0.0,0.0,22.9,SHIFT-C,1.0,OPERATIONAL,10.88,23,4,942.14,901.56,1345.34,1079.69
2025-11-01 00:00:00,ZONE-BATTERY,771.96,633.0,17,0.0,0.0,19.3,SHIFT-A,1.0,OPERATIONAL,10.88,0,5,1472.52,942.14,901.56,1217.58
2025-11-01 01:00:00,ZONE-BATTERY,748.82,614.03,29,0.0,0.0,22.1,SHIFT-A,1.0,OPERATIONAL,10.88,1,5,771.96,1472.52,942.14,1113.38
2025-11-01 02:00:00,ZONE-BATTERY,1249.79,1024.82,25,0.0,0.0,26.2,SHIFT-A,1.0,OPERATIONAL,10.88,2,5,748.82,771.96,1472.52,1345.34
2025-11-01 03:00:00,ZONE-BATTERY,740.41,607.13,28,0.0,0.0,23.4,SHIFT-A,1.0,OPERATIONAL,10.88,3,5,1249.79,748.82,771.96,901.56
2025-11-01 04:00:00,ZONE-BATTERY,739.23,606.17,20,0.0,0.0,18.2,SHIFT-A,1.0,OPERATIONAL,10.88,4,5,740.41,1249.79,748.82,942.14
2025-11-01 05:00:00,ZONE-BATTERY,1195.97,980.7,21,0.0,0.0,22.1,SHIFT-A,1.0,OPERATIONAL,10.88,5,5,739.23,740.41,1249.79,1472.52
2025-11-01 06:00:00,ZONE-BATTERY,1026.35,841.61,25,0.0,0.0,18.2,SHIFT-A,1.0,OPERATIONAL,10.88,6,5,1195.97,739.23,740.41,771.96
2025-11-01 07:00:00,ZONE-BATTERY,1485.67,1218.25,27,0.0,0.0,20.2,SHIFT-A,1.0,OPERATIONAL,10.88,7,5,1026.35,1195.97,739.23,748.82
2025-11-01 08:00:00,ZONE-BATTERY,1044.38,856.4,15,0.0,0.0,26.0,SHIFT-B,1.0,OPERATIONAL,10.88,8,5,1485.67,1026.35,1195.97,1249.79
2025-11-01 09:00:00,ZONE-BATTERY,1079.63,885.3,18,0.0,0.0,24.9,SHIFT-B,1.0,OPERATIONAL,10.88,9,5,1044.38,1485.67,1026.35,740.41
2025-11-01 10:00:00,ZONE-BATTERY,1230.96,1009.39,20,0.0,0.0,22.7,SHIFT-B,1.0,OPERATIONAL,10.88,10,5,1079.63,1044.38,1485.67,739.23
2025-11-01 11:00:00,ZONE-BATTERY,885.66,726.24,23,0.0,0.0,28.0,SHIFT-B,1.0,OPERATIONAL,10.88,11,5,1230.96,1079.63,1044.38,1195.97
2025-11-01 12:00:00,ZONE-BATTERY,794.45,651.45,30,0.0,0.0,20.3,SHIFT-B,1.0,OPERATIONAL,10.88,12,5,885.66,1230.96,1079.63,1026.35
2025-11-01 13:00:00,ZONE-BATTERY,824.62,676.19,21,0.0,0.0,21.5,SHIFT-B,1.0,OPERATIONAL,10.88,13,5,794.45,885.66,1230.96,1485.67
2025-11-01 14:00:00,ZONE-BATTERY,1459.27,1196.6,23,0.0,0.0,20.9,SHIFT-B,1.0,OPERATIONAL,10.88,14,5,824.62,794.45,885.66,1044.38
2025-11-01 15:00:00,ZONE-BATTERY,1325.16,1086.63,28,0.0,0.0,26.3,SHIFT-B,1.0,OPERATIONAL,10.88,15,5,1459.27,824.62,794.45,1079.63
2025-11-01 16:00:00,ZONE-BATTERY,1322.42,1084.38,6,0.0,0.0,22.9,SHIFT-C,1.0,OPERATIONAL,10.88,16,5,1325.16,1459.27,824.62,1230.96
2025-11-01 17:00:00,ZONE-BATTERY,915.4,750.63,10,0.0,0.0,22.4,SHIFT-C,1.0,OPERATIONAL,10.88,17,5,1322.42,1325.16,1459.27,885.66
2025-11-01 18:00:00,ZONE-BATTERY,707.76,580.37,9,0.0,0.0,22.0,SHIFT-C,1.0,OPERATIONAL,10.88,18,5,915.4,1322.42,1325.16,794.45
2025-11-01 19:00:00,ZONE-BATTERY,722.84,592.73,8,0.0,0.0,22.3,SHIFT-C,1.0,OPERATIONAL,10.88,19,5,707.76,915.4,1322.42,824.62
2025-11-01 20:00:00,ZONE-BATTERY,1009.07,827.44,0,0.0,0.0,22.3,SHIFT-C,1.0,STANDBY,10.88,20,5,722.84,707.76,915.4,1459.27
2025-11-01 21:00:00,ZONE-BATTERY,844.93,692.85,0,0.0,0.0,21.8,SHIFT-C,1.0,STANDBY,10.88,21,5,1009.07,722.84,707.76,1325.16
2025-11-01 22:00:00,ZONE-BATTERY,1177.0,965.14,1,0.0,0.0,25.6,SHIFT-C,1.0,OPERATIONAL,10.88,22,5,844.93,1009.07,722.84,1322.42
2025-11-01 23:00:00,ZONE-BATTERY,714.68,586.04,4,0.0,0.0,21.6,SHIFT-C,1.0,OPERATIONAL,10.88,23,5,1177.0,844.93,1009.07,915.4
2025-11-02 00:00:00,ZONE-BATTERY,1229.07,1007.84,23,0.0,0.0,27.9,SHIFT-A,1.0,OPERATIONAL,10.88,0,6,714.68,1177.0,844.93,707.76
2025-11-02 01:00:00,ZONE-BATTERY,1220.42,1000.74,22,0.0,0.0,18.5,SHIFT-A,1.0,OPERATIONAL,10.88,1,6,1229.07,714.68,1177.0,722.84
2025-11-02 02:00:00,ZONE-BATTERY,1167.75,957.56,22,0.0,0.0,26.5,SHIFT-A,1.0,OPERATIONAL,10.88,2,6,1220.42,1229.07,714.68,1009.07
2025-11-02 03:00:00,ZONE-BATTERY,1383.83,1134.74,25,0.0,0.0,27.4,SHIFT-A,1.0,OPERATIONAL,10.88,3,6,1167.75,1220.42,1229.07,844.93
2025-11-02 04:00:00,ZONE-BATTERY,1227.94,1006.91,21,0.0,0.0,19.1,SHIFT-A,1.0,OPERATIONAL,10.88,4,6,1383.83,1167.75,1220.42,1177.0
2025-11-02 05:00:00,ZONE-BATTERY,704.99,578.09,28,0.0,0.0,26.5,SHIFT-A,1.0,OPERATIONAL,10.88,5,6,1227.94,1383.83,1167.75,714.68
2025-11-02 06:00:00,ZONE-BATTERY,1137.36,932.63,18,0.0,0.0,24.7,SHIFT-A,1.0,OPERATIONAL,10.88,6,6,704.99,1227.94,1383.83,1229.07
