timestamp,zone_id,energy_kwh,co2_kg,production_units,compressed_air_m3,water_liters,temperature_c,shift,efficiency_score,status,zone_energy_share_%,hour,day_of_week,energy_lag_1h,energy_lag_2h,energy_lag_3h,energy_lag_6h
2025-10-29 05:00:00,ZONE-BODY-SHOP,1336.19,1095.67,21,1297.6,0.0,19.6,SHIFT-A,1.0,OPERATIONAL,17.18,5,2,1007.86,1778.94,2240.69,1582.36
2025-10-29 06:00:00,ZONE-BODY-SHOP,2313.3,1896.91,21,1277.0,0.0,20.2,SHIFT-A,1.0,OPERATIONAL,17.18,6,2,1336.19,1007.86,1778.94,1047.49
2025-10-29 07:00:00,ZONE-BODY-SHOP,1815.02,1488.32,15,593.92,0.0,25.6,SHIFT-A,1.0,OPERATIONAL,17.18,7,2,2313.3,1336.19,1007.86,2338.21
2025-10-29 08:00:00,ZONE-BODY-SHOP,1927.05,1580.18,22,1361.7,0.0,24.5,SHIFT-B,1.0,OPERATIONAL,17.18,8,2,1815.02,2313.3,1336.19,2240.69
2025-10-29 09:00:00,ZONE-BODY-SHOP,2123.57,1741.33,22,521.62,0.0,18.3,SHIFT-B,1.0,OPERATIONAL,17.18,9,2,1927.05,1815.02,2313.3,1778.94
2025-10-29 10:00:00,ZONE-BODY-SHOP,2340.64,1919.32,27,530.6,0.0,24.6,SHIFT-B,1.0,OPERATIONAL,17.18,10,2,2123.57,1927.05,1815.02,1007.86
2025-10-29 11:00:00,ZONE-BODY-SHOP,1221.53,1001.66,16,1724.86,0.0,27.9,SHIFT-B,1.0,OPERATIONAL,17.18,11,2,2340.64,2123.57,1927.05,1336.19
2025-10-29 12:00:00,ZONE-BODY-SHOP,2178.14,1786.08,18,532.25,0.0,27.9,SHIFT-B,1.0,OPERATIONAL,17.18,12,2,1221.53,2340.64,2123.57,2313.3
2025-10-29 13:00:00,ZONE-BODY-SHOP,2136.66,1752.06,19,1155.01,0.0,23.6,SHIFT-B,1.0,OPERATIONAL,17.18,13,2,2178.14,1221.53,2340.64,1815.02
2025-10-29 14:00:00,ZONE-BODY-SHOP,2216.62,1817.63,15,1762.96,0.0,27.9,SHIFT-B,1.0,OPERATIONAL,17.18,14,2,2136.66,2178.14,1221.53,1927.05
2025-10-29 15:00:00,ZONE-BODY-SHOP,1833.99,1503.87,28,1659.08,0.0,26.7,SHIFT-B,1.0,OPERATIONAL,17.18,15,2,2216.62,2136.66,2178.14,2123.57
2025-10-29 16:00:00,ZONE-BODY-SHOP,1508.85,1237.25,0,952.64,0.0,25.1,SHIFT-C,0.8,STANDBY,17.18,16,2,1833.99,2216.62,2136.66,2340.64
2025-10-29 17:00:00,ZONE-BODY-SHOP,1704.75,1397.89,7,1881.45,0.0,27.1,SHIFT-C,1.0,OPERATIONAL,17.18,17,2,1508.85,1833.99,2216.62,1221.53
2025-10-29 18:00:00,ZONE-BODY-SHOP,2069.68,1697.14,0,634.69,0.0,19.9,SHIFT-C,0.58,STANDBY,17.18,18,2,1704.75,1508.85,1833.99,2178.14
2025-10-29 19:00:00,ZONE-BODY-SHOP,1042.86,855.15,6,602.89,0.0,21.8,SHIFT-C,1.0,OPERATIONAL,17.18,19,2,2069.68,1704.75,1508.85,2136.66
2025-10-29 20:00:00,ZONE-BODY-SHOP,2380.41,1951.94,2,1390.71,0.0,18.8,SHIFT-C,1.0,OPERATIONAL,17.18,20,2,1042.86,2069.68,1704.75,2216.62
2025-10-29 21:00:00,ZONE-BODY-SHOP,2143.68,1757.82,9,1799.03,0.0,23.1,SHIFT-C,1.0,OPERATIONAL,17.18,21,2,2380.41,1042.86,2069.68,1833.99
2025-10-29 22:00:00,ZONE-BODY-SHOP,2135.0,1750.7,2,1049.53,0.0,23.8,SHIFT-C,1.0,OPERATIONAL,17.18,22,2,2143.68,2380.41,1042.86,1508.85
2025-10-29 23:00:00,ZONE-BODY-SHOP,2357.31,1932.99,10,678.64,0.0,22.1,SHIFT-C,1.0,OPERATIONAL,17.18,23,2,2135.0,2143.68,2380.41,1704.75
2025-10-30 00:00:00,ZONE-BODY-SHOP,1637.4,1342.67,25,1580.99,0.0,28.0,SHIFT-A,1.0,OPERATIONAL,17.18,0,3,2357.31,2135.0,2143.68,2069.68
2025-10-30 01:00:00,ZONE-BODY-SHOP,1918.66,1573.3,16,1344.18,0.0,27.3,SHIFT-A,1.0,OPERATIONAL,17.18,1,3,1637.4,2357.31,2135.0,1042.86
2025-10-30 02:00:00,ZONE-BODY-SHOP,1009.78,828.02,15,1798.99,0.0,22.6,SHIFT-A,1.0,OPERATIONAL,17.18,2,3,1918.66,1637.4,2357.31,2380.41
2025-10-30 03:00:00,ZONE-BODY-SHOP,1185.9,972.43,17,1871.15,0.0,22.8,SHIFT-A,1.0,OPERATIONAL,17.18,3,3,1009.78,1918.66,1637.4,2143.68
2025-10-30 04:00:00,ZONE-BODY-SHOP,1922.64,1576.57,26,1219.06,0.0,21.9,SHIFT-A,1.0,OPERATIONAL,17.18,4,3,1185.9,1009.78,1918.66,2135.0
2025-10-30 05:00:00,ZONE-BODY-SHOP,2200.5,1804.41,15,1511.57,0.0,20.2,SHIFT-A,1.0,OPERATIONAL,17.18,5,3,1922.64,1185.9,1009.78,2357.31
2025-10-30 06:00:00,ZONE-BODY-SHOP,1072.62,879.55,16,526.07,0.0,18.7,SHIFT-A,1.0,OPERATIONAL,17.18,6,3,2200.5,1922.64,1185.9,1637.4
2025-10-30 07:00:00,ZONE-BODY-SHOP,2122.63,1740.55,20,1394.93,0.0,24.0,SHIFT-A,1.0,OPERATIONAL,17.18,7,3,1072.62,2200.5,1922.64,1918.66
2025-10-30 08:00:00,ZONE-BODY-SHOP,2492.15,2043.56,19,1902.08,0.0,25.9,SHIFT-B,1.0,OPERATIONAL,17.18,8,3,2122.63,1072.62,2200.5,1009.78
2025-10-30 09:00:00,ZONE-BODY-SHOP,1051.85,862.52,15,1519.75,0.0,19.2,SHIFT-B,1.0,OPERATIONAL,17.18,9,3,2492.15,2122.63,1072.62,1185.9
2025-10-30 10:00:00,ZONE-BODY-SHOP,1380.25,1131.8,15,1107.98,0.0,18.9,SHIFT-B,1.0,OPERATIONAL,17.18,10,3,1051.85,2492.15,2122.63,1922.64
2025-10-30 11:00:00,ZONE-BODY-SHOP,1454.64,1192.8,30,1701.67,0.0,25.7,SHIFT-B,1.0,OPERATIONAL,17.18,11,3,1380.25,1051.85,2492.15,2200.5
2025-10-30 12:00:00,ZONE-BODY-SHOP,1412.52,1158.27,27,1632.77,0.0,20.1,SHIFT-B,1.0,OPERATIONAL,17.18,12,3,1454.64,1380.25,1051.85,1072.62
2025-10-30 13:00:00,ZONE-BODY-SHOP,2414.95,1980.26,28,1505.95,0.0,25.4,SHIFT-B,1.0,OPERATIONAL,17.18,13,3,1412.52,1454.64,1380.25,2122.63
2025-10-30 14:00:00,ZONE-BODY-SHOP,2356.43,1932.28,28,1912.43,0.0,24.6,SHIFT-B,1.0,OPERATIONAL,17.18,14,3,2414.95,1412.52,1454.64,2492.15
2025-10-30 15:00:00,ZONE-BODY-SHOP,2392.87,1962.15,21,1437.65,0.0,24.2,SHIFT-B,1.0,OPERATIONAL,17.18,15,3,2356.43,2414.95,1412.52,1051.85
2025-10-30 16:00:00,ZONE-BODY-SHOP,1294.64,1061.6,1,1955.28,0.0,27.8,SHIFT-C,0.93,OPERATIONAL,17.18,16,3,2392.87,2356.43,2414.95,1380.25
2025-10-30 17:00:00,ZONE-BODY-SHOP,1292.7,1060.01,6,1749.06,0.0,23.0,SHIFT-C,1.0,OPERATIONAL,17.18,17,3,1294.64,2392.87,2356.43,1454.64
2025-10-30 18:00:00,ZONE-BODY-SHOP,1900.01,1558.01,7,1700.15,0.0,27.9,SHIFT-C,1.0,OPERATIONAL,17.18,18,3,1292.7,1294.64,2392.87,1412.52
2025-10-30 19:00:00,ZONE-BODY-SHOP,1203.62,986.97,1,1297.79,0.0,19.2,SHIFT-C,1.0,OPERATIONAL,17.18,19,3,1900.01,1292.7,1294.64,2414.95
2025-10-30 20:00:00,ZONE-BODY-SHOP,1224.85,1004.38,3,899.29,0.0,22.3,SHIFT-C,1.0,OPERATIONAL,17.18,20,3,1203.62,1900.01,1292.7,2356.43
2025-10-30 21:00:00,ZONE-BODY-SHOP,2194.35,1799.37,4,1631.32,0.0,23.2,SHIFT-C,1.0,OPERATIONAL,17.18,21,3,1224.85,1203.62,1900.01,2392.87
2025-10-30 22:00:00,ZONE-BODY-SHOP,2118.95,1737.54,10,949.0,0.0,24.3,SHIFT-C,1.0,OPERATIONAL,17.18,22,3,2194.35,1224.85,1203.62,1294.64
2025-10-30 23:00:00,ZONE-BODY-SHOP,1744.17,1430.22,7,987.56,0.0,18.9,SHIFT-C,1.0,OPERATIONAL,17.18,23,3,2118.95,2194.35,1224.85,1292.7
2025-10-31 00:00:00,ZONE-BODY-SHOP,1909.32,1565.64,19,1281.58,0.0,27.3,SHIFT-A,1.0,OPERATIONAL,17.18,0,4,1744.17,2118.95,2194.35,1900.01
2025-10-31 01:00:00,ZONE-BODY-SHOP,1535.77,1259.33,27,1056.12,0.0,21.2,SHIFT-A,1.0,OPERATIONAL,17.18,1,4,1909.32,1744.17,2118.95,1203.62
2025-10-31 02:00:00,ZONE-BODY-SHOP,1158.15,949.68,15,1116.62,0.0,21.1,SHIFT-A,1.0,OPERATIONAL,17.18,2,4,1535.77,1909.32,1744.17,1224.85
2025-10-31 03:00:00,ZONE-BODY-SHOP,1392.4,1141.76,27,1875.29,0.0,21.2,SHIFT-A,1.0,OPERATIONAL,17.18,3,4,1158.15,1535.77,1909.32,2194.35
2025-10-31 04:00:00,ZONE-BODY-SHOP,1469.03,1204.6,27,713.47,0.0,23.0,SHIFT-A,1.0,OPERATIONAL,17.18,4,4,1392.4,1158.15,1535.77,2118.95
2025-10-31 05:00:00,ZONE-BODY-SHOP,2186.82,1793.19,25,1727.61,0.0,21.4,SHIFT-A,1.0,OPERATIONAL,17.18,5,4,1469.03,1392.4,1158.15,1744.17
2025-10-31 06:00:00,ZONE-BODY-SHOP,2368.1,1941.85,23,1786.24,0.0,24.8,SHIFT-A,1.0,OPERATIONAL,17.18,6,4,2186.82,1469.03,1392.4,1909.32
2025-10-31 07:00:00,ZONE-BODY-SHOP,1265.79,1037.95,17,1453.76,0.0,22.1,SHIFT-A,1.0,OPERATIONAL,17.18,7,4,2368.1,2186.82,1469.03,1535.77
2025-10-31 08:00:00,ZONE-BODY-SHOP,2498.8,2049.01,18,1306.77,0.0,21.4,SHIFT-B,1.0,OPERATIONAL,17.18,8,4,1265.79,2368.1,2186.82,1158.15
2025-10-31 09:00:00,ZONE-BODY-SHOP,1773.33,1454.13,28,831.76,0.0,19.8,SHIFT-B,1.0,OPERATIONAL,17.18,9,4,2498.8,1265.79,2368.1,1392.4
2025-10-31 10:00:00,ZONE-BODY-SHOP,1133.69,929.62,24,1155.62,0.0,20.2,SHIFT-B,1.0,OPERATIONAL,17.18,10,4,1773.33,2498.8,1265.79,1469.03
2025-10-31 11:00:00,ZONE-BODY-SHOP,1669.73,1369.18,25,1612.95,0.0,22.9,SHIFT-B,1.0,OPERATIONAL,17.18,11,4,1133.69,1773.33,2498.8,2186.82
2025-10-31 12:00:00,ZONE-BODY-SHOP,1628.57,1335.43,29,537.89,0.0,21.3,SHIFT-B,1.0,OPERATIONAL,17.18,12,4,1669.73,1133.69,1773.33,2368.1
2025-10-31 13:00:00,ZONE-BODY-SHOP,1227.31,1006.4,22,1680.59,0.0,26.6,SHIFT-B,1.0,OPERATIONAL,17.18,13,4,1628.57,1669.73,1133.69,1265.79
2025-10-31 14:00:00,ZONE-BODY-SHOP,1596.13,1308.83,26,788.79,0.0,25.4,SHIFT-B,1.0,OPERATIONAL,17.18,14,4,1227.31,1628.57,1669.73,2498.8
2025-10-31 15:00:00,ZONE-BODY-SHOP,1929.39,1582.1,21,588.88,0.0,26.1,SHIFT-B,1.0,OPERATIONAL,17.18,15,4,1596.13,1227.31,1628.57,1773.33
2025-10-31 16:00:00,ZONE-BODY-SHOP,2270.98,1862.2,3,684.88,0.0,23.3,SHIFT-C,1.0,OPERATIONAL,17.18,16,4,1929.39,1596.13,1227.31,1133.69
2025-10-31 17:00:00,ZONE-BODY-SHOP,2143.04,1757.3,3,1377.54,0.0,22.0,SHIFT-C,1.0,OPERATIONAL,17.18,17,4,2270.98,1929.39,1596.13,1669.73
2025-10-31 18:00:00,ZONE-BODY-SHOP,2422.02,1986.05,8,1892.14,0.0,20.0,SHIFT-C,1.0,OPERATIONAL,17.18,18,4,2143.04,2270.98,1929.39,1628.57
2025-10-31 19:00:00,ZONE-BODY-SHOP,2429.85,1992.47,3,1484.22,0.0,22.1,SHIFT-C,1.0,OPERATIONAL,17.18,19,4,2422.02,2143.04,2270.98,1227.31
2025-10-31 20:00:00,ZONE-BODY-SHOP,1558.54,1278.0,5,624.77,0.0,19.4,SHIFT-C,1.0,OPERATIONAL,17.18,20,4,2429.85,2422.02,2143.04,1596.13
2025-10-31 21:00:00,ZONE-BODY-SHOP,1338.08,1097.23,3,693.59,0.0,23.5,SHIFT-C,1.0,OPERATIONAL,17.18,21,4,1558.54,2429.85,2422.02,1929.39
2025-10-31 22:00:00,ZONE-BODY-SHOP,2261.7,1854.59,7,1220.06,0.0,19.0,SHIFT-C,1.0,OPERATIONAL,17.18,22,4,1338.08,1558.54,2429.85,2270.98
2025-10-31 23:00:00,ZONE-BODY-SHOP,1278.9,1048.7,10,1800.65,0.0,25.9,SHIFT-C,1.0,OPERATIONAL,17.18,23,4,2261.7,1338.08,1558.54,2143.04
2025-11-01 00:00:00,ZONE-BODY-SHOP,1961.08,1608.09,20,1327.3,0.0,24.6,SHIFT-A,1.0,OPERATIONAL,17.18,0,5,1278.9,2261.7,1338.08,2422.02
2025-11-01 01:00:00,ZONE-BODY-SHOP,1059.13,868.49,19,1987.51,0.0,18.2,SHIFT-A,1.0,OPERATIONAL,17.18,1,5,1961.08,1278.9,2261.7,2429.85
2025-11-01 02:00:00,ZONE-BODY-SHOP,2183.87,1790.78,26,1065.49,0.0,27.8,SHIFT-A,1.0,OPERATIONAL,17.18,2,5,1059.13,1961.08,1278.9,1558.54
2025-11-01 03:00:00,ZONE-BODY-SHOP,2014.55,1651.93,20,1654.06,0.0,21.0,SHIFT-A,1.0,OPERATIONAL,17.18,3,5,2183.87,1059.13,1961.08,1338.08
2025-11-01 04:00:00,ZONE-BODY-SHOP,2253.76,1848.08,18,1274.0,0.0,26.5,SHIFT-A,1.0,OPERATIONAL,17.18,4,5,2014.55,2183.87,1059.13,2261.7
2025-11-01 05:00:00,ZONE-BODY-SHOP,1324.85,1086.37,18,1430.55,0.0,27.6,SHIFT-A,1.0,OPERATIONAL,17.18,5,5,2253.76,2014.55,2183.87,1278.9
2025-11-01 06:00:00,ZONE-BODY-SHOP,2076.39,1702.64,18,1824.81,0.0,24.1,SHIFT-A,1.0,OPERATIONAL,17.18,6,5,1324.85,2253.76,2014.55,1961.08
2025-11-01 07:00:00,ZONE-BODY-SHOP,1093.23,896.45,24,726.86,0.0,18.3,SHIFT-A,1.0,OPERATIONAL,17.18,7,5,2076.39,1324.85,2253.76,1059.13
2025-11-01 08:00:00,ZONE-BODY-SHOP,2285.53,1874.14,23,575.85,0.0,25.2,SHIFT-B,1.0,OPERATIONAL,17.18,8,5,1093.23,2076.39,1324.85,2183.87
2025-11-01 09:00:00,ZONE-BODY-SHOP,2083.68,1708.62,29,920.55,0.0,21.0,SHIFT-B,1.0,OPERATIONAL,17.18,9,5,2285.53,1093.23,2076.39,2014.55
2025-11-01 10:00:00,ZONE-BODY-SHOP,1026.52,841.75,17,1499.8,0.0,22.3,SHIFT-B,1.0,OPERATIONAL,17.18,10,5,2083.68,2285.53,1093.23,2253.76
2025-11-01 11:00:00,ZONE-BODY-SHOP,1381.08,1132.49,17,1288.99,0.0,25.7,SHIFT-B,1.0,OPERATIONAL,17.18,11,5,1026.52,2083.68,2285.53,1324.85
2025-11-01 12:00:00,ZONE-BODY-SHOP,1825.58,1496.98,21,1521.93,0.0,27.0,SHIFT-B,1.0,OPERATIONAL,17.18,12,5,1381.08,1026.52,2083.68,2076.39
2025-11-01 13:00:00,ZONE-BODY-SHOP,1576.08,1292.38,20,1870.47,0.0,18.0,SHIFT-B,1.0,OPERATIONAL,17.18,13,5,1825.58,1381.08,1026.52,1093.23
2025-11-01 14:00:00,ZONE-BODY-SHOP,1036.76,850.14,17,1944.5,0.0,22.6,SHIFT-B,1.0,OPERATIONAL,17.18,14,5,1576.08,1825.58,1381.08,2285.53
2025-11-01 15:00:00,ZONE-BODY-SHOP,1251.87,1026.54,26,1204.13,0.0,25.7,SHIFT-B,1.0,OPERATIONAL,17.18,15,5,1036.76,1576.08,1825.58,2083.68
2025-11-01 16:00:00,ZONE-BODY-SHOP,1786.91,1465.27,3,1139.34,0.0,27.3,SHIFT-C,1.0,OPERATIONAL,17.18,16,5,1251.87,1036.76,1576.08,1026.52
2025-11-01 17:00:00,ZONE-BODY-SHOP,1356.13,1112.03,9,1712.08,0.0,21.8,SHIFT-C,1.0,OPERATIONAL,17.18,17,5,1786.91,1251.87,1036.76,1381.08
2025-11-01 18:00:00,ZONE-BODY-SHOP,1808.94,1483.33,1,1768.99,0.0,27.8,SHIFT-C,0.66,OPERATIONAL,17.18,18,5,1356.13,1786.91,1251.87,1825.58
2025-11-01 19:00:00,ZONE-BODY-SHOP,1180.88,968.32,4,1601.18,0.0,21.0,SHIFT-C,1.0,OPERATIONAL,17.18,19,5,1808.94,1356.13,1786.91,1576.08
2025-11-01 20:00:00,ZONE-BODY-SHOP,1178.95,966.74,1,601.19,0.0,18.9,SHIFT-C,1.0,OPERATIONAL,17.18,20,5,1180.88,1808.94,1356.13,1036.76
2025-11-01 21:00:00,ZONE-BODY-SHOP,1979.08,1622.85,1,595.13,0.0,24.3,SHIFT-C,0.61,OPERATIONAL,17.18,21,5,1178.95,1180.88,1808.94,1251.87
2025-11-01 22:00:00,ZONE-BODY-SHOP,2000.52,1640.43,3,631.39,0.0,19.2,SHIFT-C,1.0,OPERATIONAL,17.18,22,5,1979.08,1178.95,1180.88,1786.91
