timestamp,zone_id,energy_kwh,co2_kg,production_units,compressed_air_m3,water_liters,temperature_c,shift,efficiency_score,status,zone_energy_share_%,hour,day_of_week,energy_lag_1h,energy_lag_2h,energy_lag_3h,energy_lag_6h
2025-10-29 02:00:00,ZONE-CASTING,2593.6,2126.75,19,0.0,203.99,295.6,SHIFT-A,1.0,OPERATIONAL,21.48,2,2,2904.98,1989.34,2840.13,2814.3
2025-10-29 03:00:00,ZONE-CASTING,1885.03,1545.73,24,0.0,695.44,288.5,SHIFT-A,1.0,OPERATIONAL,21.48,3,2,2593.6,2904.98,1989.34,2313.44
2025-10-29 04:00:00,ZONE-CASTING,2602.09,2133.72,19,0.0,562.04,104.6,SHIFT-A,1.0,OPERATIONAL,21.48,4,2,1885.03,2593.6,2904.98,2945.35
2025-10-29 05:00:00,ZONE-CASTING,1529.17,1253.92,19,0.0,733.33,193.3,SHIFT-A,1.0,OPERATIONAL,21.48,5,2,2602.09,1885.03,2593.6,2840.13
2025-10-29 06:00:00,ZONE-CASTING,2344.82,1922.75,22,0.0,554.24,192.5,SHIFT-A,1.0,OPERATIONAL,21.48,6,2,1529.17,2602.09,1885.03,1989.34
2025-10-29 07:00:00,ZONE-CASTING,2289.83,1877.66,16,0.0,418.43,217.8,SHIFT-A,1.0,OPERATIONAL,21.48,7,2,2344.82,1529.17,2602.09,2904.98
2025-10-29 08:00:00,ZONE-CASTING,1556.41,1276.26,17,0.0,726.27,286.6,SHIFT-B,1.0,OPERATIONAL,21.48,8,2,2289.83,2344.82,1529.17,2593.6
2025-10-29 09:00:00,ZONE-CASTING,2563.25,2101.86,23,0.0,471.06,299.0,SHIFT-B,1.0,OPERATIONAL,21.48,9,2,1556.41,2289.83,2344.82,1885.03
2025-10-29 10:00:00,ZONE-CASTING,2602.17,2133.78,16,0.0,279.82,277.6,SHIFT-B,1.0,OPERATIONAL,21.48,10,2,2563.25,1556.41,2289.83,2602.09
2025-10-29 11:00:00,ZONE-CASTING,1625.29,1332.73,18,0.0,290.83,158.1,SHIFT-B,1.0,OPERATIONAL,21.48,11,2,2602.17,2563.25,1556.41,1529.17
2025-10-29 12:00:00,ZONE-CASTING,1981.94,1625.19,23,0.0,334.58,128.8,SHIFT-B,1.0,OPERATIONAL,21.48,12,2,1625.29,2602.17,2563.25,2344.82
2025-10-29 13:00:00,ZONE-CASTING,2443.42,2003.6,21,0.0,310.36,195.6,SHIFT-B,1.0,OPERATIONAL,21.48,13,2,1981.94,1625.29,2602.17,2289.83
2025-10-29 14:00:00,ZONE-CASTING,1574.8,1291.34,15,0.0,327.4,149.6,SHIFT-B,1.0,OPERATIONAL,21.48,14,2,2443.42,1981.94,1625.29,1556.41
2025-10-29 15:00:00,ZONE-CASTING,2991.28,2452.85,22,0.0,556.85,235.3,SHIFT-B,1.0,OPERATIONAL,21.48,15,2,1574.8,2443.42,1981.94,2563.25
2025-10-29 16:00:00,ZONE-CASTING,2114.74,1734.08,4,0.0,606.26,129.1,SHIFT-C,1.0,OPERATIONAL,21.48,16,2,2991.28,1574.8,2443.42,2602.17
2025-10-29 17:00:00,ZONE-CASTING,1541.03,1263.64,10,0.0,665.14,160.5,SHIFT-C,1.0,OPERATIONAL,21.48,17,2,2114.74,2991.28,1574.8,1625.29
2025-10-29 18:00:00,ZONE-CASTING,2374.51,1947.1,1,0.0,606.91,161.4,SHIFT-C,0.51,OPERATIONAL,21.48,18,2,1541.03,2114.74,2991.28,1981.94
2025-10-29 19:00:00,ZONE-CASTING,2099.73,1721.78,3,0.0,265.58,153.0,SHIFT-C,1.0,OPERATIONAL,21.48,19,2,2374.51,1541.03,2114.74,2443.42
2025-10-29 20:00:00,ZONE-CASTING,1880.28,1541.83,1,0.0,734.69,197.4,SHIFT-C,0.64,OPERATIONAL,21.48,20,2,2099.73,2374.51,1541.03,1574.8
2025-10-29 21:00:00,ZONE-CASTING,1677.14,1375.26,2,0.0,359.1,240.6,SHIFT-C,1.0,OPERATIONAL,21.48,21,2,1880.28,2099.73,2374.51,2991.28
2025-10-29 22:00:00,ZONE-CASTING,2248.98,1844.17,5,0.0,636.43,190.4,SHIFT-C,1.0,OPERATIONAL,21.48,22,2,1677.14,1880.28,2099.73,2114.74
2025-10-29 23:00:00,ZONE-CASTING,2120.29,1738.64,6,0.0,553.75,267.3,SHIFT-C,1.0,OPERATIONAL,21.48,23,2,2248.98,1677.14,1880.28,1541.03
2025-10-30 00:00:00,ZONE-CASTING,1594.2,1307.24,19,0.0,326.27,188.3,SHIFT-A,1.0,OPERATIONAL,21.48,0,3,2120.29,2248.98,1677.14,2374.51
2025-10-30 01:00:00,ZONE-CASTING,1512.0,1239.84,20,0.0,392.94,147.8,SHIFT-A,1.0,OPERATIONAL,21.48,1,3,1594.2,2120.29,2248.98,2099.73
2025-10-30 02:00:00,ZONE-CASTING,2275.72,1866.09,22,0.0,672.62,294.6,SHIFT-A,1.0,OPERATIONAL,21.48,2,3,1512.0,1594.2,2120.29,1880.28
2025-10-30 03:00:00,ZONE-CASTING,1921.89,1575.95,17,0.0,540.69,117.0,SHIFT-A,1.0,OPERATIONAL,21.48,3,3,2275.72,1512.0,1594.2,1677.14
2025-10-30 04:00:00,ZONE-CASTING,2594.41,2127.42,19,0.0,634.9,118.6,SHIFT-A,1.0,OPERATIONAL,21.48,4,3,1921.89,2275.72,1512.0,2248.98
2025-10-30 05:00:00,ZONE-CASTING,2355.07,1931.15,15,0.0,743.2,206.7,SHIFT-A,1.0,OPERATIONAL,21.48,5,3,2594.41,1921.89,2275.72,2120.29
2025-10-30 06:00:00,ZONE-CASTING,2437.91,1999.09,23,0.0,233.11,210.7,SHIFT-A,1.0,OPERATIONAL,21.48,6,3,2355.07,2594.41,1921.89,1594.2
2025-10-30 07:00:00,ZONE-CASTING,2826.0,2317.32,25,0.0,766.94,176.6,SHIFT-A,1.0,OPERATIONAL,21.48,7,3,2437.91,2355.07,2594.41,1512.0
2025-10-30 08:00:00,ZONE-CASTING,2263.98,1856.47,17,0.0,382.65,182.3,SHIFT-B,1.0,OPERATIONAL,21.48,8,3,2826.0,2437.91,2355.07,2275.72
2025-10-30 09:00:00,ZONE-CASTING,1606.59,1317.4,26,0.0,610.52,262.0,SHIFT-B,1.0,OPERATIONAL,21.48,9,3,2263.98,2826.0,2437.91,1921.89
2025-10-30 10:00:00,ZONE-CASTING,2271.97,1863.02,20,0.0,288.26,135.8,SHIFT-B,1.0,OPERATIONAL,21.48,10,3,1606.59,2263.98,2826.0,2594.41
2025-10-30 11:00:00,ZONE-CASTING,2778.03,2277.99,17,0.0,589.57,241.7,SHIFT-B,1.0,OPERATIONAL,21.48,11,3,2271.97,1606.59,2263.98,2355.07
2025-10-30 12:00:00,ZONE-CASTING,2471.1,2026.3,23,0.0,233.82,210.7,SHIFT-B,1.0,OPERATIONAL,21.48,12,3,2778.03,2271.97,1606.59,2437.91
2025-10-30 13:00:00,ZONE-CASTING,2769.52,2271.01,18,0.0,749.59,195.7,SHIFT-B,1.0,OPERATIONAL,21.48,13,3,2471.1,2778.03,2271.97,2826.0
2025-10-30 14:00:00,ZONE-CASTING,2684.11,2200.97,15,0.0,545.68,121.9,SHIFT-B,1.0,OPERATIONAL,21.48,14,3,2769.52,2471.1,2778.03,2263.98
2025-10-30 15:00:00,ZONE-CASTING,1771.64,1452.74,28,0.0,309.19,239.5,SHIFT-B,1.0,OPERATIONAL,21.48,15,3,2684.11,2769.52,2471.1,1606.59
2025-10-30 16:00:00,ZONE-CASTING,1961.24,1608.21,10,0.0,218.6,106.1,SHIFT-C,1.0,OPERATIONAL,21.48,16,3,1771.64,2684.11,2769.52,2271.97
2025-10-30 17:00:00,ZONE-CASTING,2873.44,2356.22,7,0.0,401.01,124.6,SHIFT-C,1.0,OPERATIONAL,21.48,17,3,1961.24,1771.64,2684.11,2778.03
2025-10-30 18:00:00,ZONE-CASTING,1996.0,1636.72,1,0.0,309.79,207.0,SHIFT-C,0.6,OPERATIONAL,21.48,18,3,2873.44,1961.24,1771.64,2471.1
2025-10-30 19:00:00,ZONE-CASTING,2749.81,2254.85,6,0.0,776.65,293.8,SHIFT-C,1.0,OPERATIONAL,21.48,19,3,1996.0,2873.44,1961.24,2769.52
2025-10-30 20:00:00,ZONE-CASTING,1676.11,1374.41,1,0.0,332.42,192.3,SHIFT-C,0.72,OPERATIONAL,21.48,20,3,2749.81,1996.0,2873.44,2684.11
2025-10-30 21:00:00,ZONE-CASTING,1756.73,1440.52,9,0.0,474.8,119.3,SHIFT-C,1.0,OPERATIONAL,21.48,21,3,1676.11,2749.81,1996.0,1771.64
2025-10-30 22:00:00,ZONE-CASTING,1663.33,1363.93,8,0.0,589.18,101.2,SHIFT-C,1.0,OPERATIONAL,21.48,22,3,1756.73,1676.11,2749.81,1961.24
2025-10-30 23:00:00,ZONE-CASTING,2843.08,2331.33,5,0.0,583.71,185.7,SHIFT-C,1.0,OPERATIONAL,21.48,23,3,1663.33,1756.73,1676.11,2873.44
2025-10-31 00:00:00,ZONE-CASTING,2224.95,1824.46,30,0.0,734.15,194.1,SHIFT-A,1.0,OPERATIONAL,21.48,0,4,2843.08,1663.33,1756.73,1996.0
2025-10-31 01:00:00,ZONE-CASTING,2506.54,2055.36,18,0.0,326.72,289.7,SHIFT-A,1.0,OPERATIONAL,21.48,1,4,2224.95,2843.08,1663.33,2749.81
2025-10-31 02:00:00,ZONE-CASTING,2043.0,1675.26,18,0.0,419.6,265.2,SHIFT-A,1.0,OPERATIONAL,21.48,2,4,2506.54,2224.95,2843.08,1676.11
2025-10-31 03:00:00,ZONE-CASTING,1561.22,1280.2,26,0.0,295.25,186.2,SHIFT-A,1.0,OPERATIONAL,21.48,3,4,2043.0,2506.54,2224.95,1756.73
2025-10-31 04:00:00,ZONE-CASTING,2097.25,1719.75,26,0.0,238.92,279.5,SHIFT-A,1.0,OPERATIONAL,21.48,4,4,1561.22,2043.0,2506.54,1663.33
2025-10-31 05:00:00,ZONE-CASTING,2189.18,1795.13,19,0.0,439.1,242.6,SHIFT-A,1.0,OPERATIONAL,21.48,5,4,2097.25,1561.22,2043.0,2843.08
2025-10-31 06:00:00,ZONE-CASTING,1601.49,1313.22,28,0.0,750.96,183.0,SHIFT-A,1.0,OPERATIONAL,21.48,6,4,2189.18,2097.25,1561.22,2224.95
2025-10-31 07:00:00,ZONE-CASTING,2018.36,1655.05,24,0.0,432.83,160.7,SHIFT-A,1.0,OPERATIONAL,21.48,7,4,1601.49,2189.18,2097.25,2506.54
2025-10-31 08:00:00,ZONE-CASTING,2203.48,1806.85,20,0.0,517.09,145.4,SHIFT-B,1.0,OPERATIONAL,21.48,8,4,2018.36,1601.49,2189.18,2043.0
2025-10-31 09:00:00,ZONE-CASTING,1982.54,1625.68,27,0.0,599.14,188.9,SHIFT-B,1.0,OPERATIONAL,21.48,9,4,2203.48,2018.36,1601.49,1561.22
2025-10-31 10:00:00,ZONE-CASTING,2713.88,2225.38,21,0.0,383.31,205.5,SHIFT-B,1.0,OPERATIONAL,21.48,10,4,1982.54,2203.48,2018.36,2097.25
2025-10-31 11:00:00,ZONE-CASTING,2964.45,2430.85,15,0.0,448.47,117.5,SHIFT-B,1.0,OPERATIONAL,21.48,11,4,2713.88,1982.54,2203.48,2189.18
2025-10-31 12:00:00,ZONE-CASTING,2227.98,1826.94,20,0.0,548.79,240.5,SHIFT-B,1.0,OPERATIONAL,21.48,12,4,2964.45,2713.88,1982.54,1601.49
2025-10-31 13:00:00,ZONE-CASTING,1539.77,1262.61,23,0.0,690.04,163.4,SHIFT-B,1.0,OPERATIONAL,21.48,13,4,2227.98,2964.45,2713.88,2018.36
2025-10-31 14:00:00,ZONE-CASTING,2555.89,2095.83,29,0.0,555.27,251.8,SHIFT-B,1.0,OPERATIONAL,21.48,14,4,1539.77,2227.98,2964.45,2203.48
2025-10-31 15:00:00,ZONE-CASTING,1574.15,1290.8,29,0.0,613.44,261.2,SHIFT-B,1.0,OPERATIONAL,21.48,15,4,2555.89,1539.77,2227.98,1982.54
2025-10-31 16:00:00,ZONE-CASTING,1745.62,1431.41,4,0.0,723.55,184.3,SHIFT-C,1.0,OPERATIONAL,21.48,16,4,1574.15,2555.89,1539.77,2713.88
2025-10-31 17:00:00,ZONE-CASTING,1761.94,1444.79,9,0.0,767.03,144.7,SHIFT-C,1.0,OPERATIONAL,21.48,17,4,1745.62,1574.15,2555.89,2964.45
2025-10-31 18:00:00,ZONE-CASTING,2653.7,2176.03,10,0.0,501.26,113.3,SHIFT-C,1.0,OPERATIONAL,21.48,18,4,1761.94,1745.62,1574.15,2227.98
2025-10-31 19:00:00,ZONE-CASTING,2624.81,2152.34,10,0.0,477.1,135.3,SHIFT-C,1.0,OPERATIONAL,21.48,19,4,2653.7,1761.94,1745.62,1539.77
2025-10-31 20:00:00,ZONE-CASTING,2677.34,2195.42,7,0.0,604.07,191.3,SHIFT-C,1.0,OPERATIONAL,21.48,20,4,2624.81,2653.7,1761.94,2555.89
2025-10-31 21:00:00,ZONE-CASTING,2330.52,1911.02,2,0.0,304.77,165.6,SHIFT-C,1.0,OPERATIONAL,21.48,21,4,2677.34,2624.81,2653.7,1574.15
2025-10-31 22:00:00,ZONE-CASTING,1588.15,1302.28,7,0.0,422.14,180.8,SHIFT-C,1.0,OPERATIONAL,21.48,22,4,2330.52,2677.34,2624.81,1745.62
2025-10-31 23:00:00,ZONE-CASTING,2572.32,2109.3,9,0.0,628.07,121.5,SHIFT-C,1.0,OPERATIONAL,21.48,23,4,1588.15,2330.52,2677.34,1761.94
2025-11-01 00:00:00,ZONE-CASTING,1541.23,1263.81,30,0.0,666.15,211.8,SHIFT-A,1.0,OPERATIONAL,21.48,0,5,2572.32,1588.15,2330.52,2653.7
2025-11-01 01:00:00,ZONE-CASTING,1709.52,1401.81,17,0.0,644.11,239.0,SHIFT-A,1.0,OPERATIONAL,21.48,1,5,1541.23,2572.32,1588.15,2624.81
2025-11-01 02:00:00,ZONE-CASTING,2124.87,1742.39,28,0.0,674.63,288.0,SHIFT-A,1.0,OPERATIONAL,21.48,2,5,1709.52,1541.23,2572.32,2677.34
2025-11-01 03:00:00,ZONE-CASTING,1533.97,1257.86,26,0.0,485.59,229.2,SHIFT-A,1.0,OPERATIONAL,21.48,3,5,2124.87,1709.52,1541.23,2330.52
2025-11-01 04:00:00,ZONE-CASTING,2082.43,1707.59,24,0.0,335.55,246.6,SHIFT-A,1.0,OPERATIONAL,21.48,4,5,1533.97,2124.87,1709.52,1588.15
2025-11-01 05:00:00,ZONE-CASTING,1937.78,1588.98,18,0.0,791.39,296.2,SHIFT-A,1.0,OPERATIONAL,21.48,5,5,2082.43,1533.97,2124.87,2572.32
2025-11-01 06:00:00,ZONE-CASTING,1542.19,1264.6,23,0.0,399.09,246.2,SHIFT-A,1.0,OPERATIONAL,21.48,6,5,1937.78,2082.43,1533.97,1541.23
2025-11-01 07:00:00,ZONE-CASTING,1933.09,1585.13,23,0.0,551.85,268.0,SHIFT-A,1.0,OPERATIONAL,21.48,7,5,1542.19,1937.78,2082.43,1709.52
2025-11-01 08:00:00,ZONE-CASTING,2611.05,2141.06,15,0.0,607.23,198.1,SHIFT-B,1.0,OPERATIONAL,21.48,8,5,1933.09,1542.19,1937.78,2124.87
2025-11-01 09:00:00,ZONE-CASTING,1822.15,1494.17,20,0.0,445.29,150.6,SHIFT-B,1.0,OPERATIONAL,21.48,9,5,2611.05,1933.09,1542.19,1533.97
2025-11-01 10:00:00,ZONE-CASTING,2483.17,2036.2,27,0.0,689.24,157.1,SHIFT-B,1.0,OPERATIONAL,21.48,10,5,1822.15,2611.05,1933.09,2082.43
2025-11-01 11:00:00,ZONE-CASTING,1953.64,1601.98,22,0.0,300.95,226.4,SHIFT-B,1.0,OPERATIONAL,21.48,11,5,2483.17,1822.15,2611.05,1937.78
2025-11-01 12:00:00,ZONE-CASTING,2344.21,1922.25,28,0.0,399.53,158.9,SHIFT-B,1.0,OPERATIONAL,21.48,12,5,1953.64,2483.17,1822.15,1542.19
2025-11-01 13:00:00,ZONE-CASTING,1942.12,1592.54,28,0.0,662.43,241.3,SHIFT-B,1.0,OPERATIONAL,21.48,13,5,2344.21,1953.64,2483.17,1933.09
2025-11-01 14:00:00,ZONE-CASTING,2039.75,1672.6,19,0.0,699.24,185.9,SHIFT-B,1.0,OPERATIONAL,21.48,14,5,1942.12,2344.21,1953.64,2611.05
2025-11-01 15:00:00,ZONE-CASTING,2608.27,2138.78,27,0.0,405.33,240.4,SHIFT-B,1.0,OPERATIONAL,21.48,15,5,2039.75,1942.12,2344.21,1822.15
2025-11-01 16:00:00,ZONE-CASTING,2143.54,1757.7,6,0.0,342.32,115.1,SHIFT-C,1.0,OPERATIONAL,21.48,16,5,2608.27,2039.75,1942.12,2483.17
2025-11-01 17:00:00,ZONE-CASTING,1681.92,1379.17,8,0.0,231.02,215.7,SHIFT-C,1.0,OPERATIONAL,21.48,17,5,2143.54,2608.27,2039.75,1953.64
2025-11-01 18:00:00,ZONE-CASTING,2516.33,2063.39,2,0.0,709.63,277.2,SHIFT-C,0.95,OPERATIONAL,21.48,18,5,1681.92,2143.54,2608.27,2344.21
2025-11-01 19:00:00,ZONE-CASTING,1703.98,1397.26,7,0.0,539.94,234.7,SHIFT-C,1.0,OPERATIONAL,21.48,19,5,2516.33,1681.92,2143.54,1942.12
2025-11-01 20:00:00,ZONE-CASTING,2293.9,1881.0,7,0.0,641.41,118.4,SHIFT-C,1.0,OPERATIONAL,21.48,20,5,1703.98,2516.33,1681.92,2039.75
2025-11-01 21:00:00,ZONE-CASTING,2455.52,2013.53,2,0.0,660.61,237.6,SHIFT-C,0.98,OPERATIONAL,21.48,21,5,2293.9,1703.98,2516.33,2608.27
2025-11-01 22:00:00,ZONE-CASTING,1960.81,1607.86,1,0.0,202.85,275.0,SHIFT-C,0.61,OPERATIONAL,21.48,22,5,2455.52,2293.9,1703.98,2143.54
2025-11-01 23:00:00,ZONE-CASTING,2425.02,1988.52,1,0.0,216.57,286.5,SHIFT-C,0.49,OPERATIONAL,21.48,23,5,1960.81,2455.52,2293.9,1681.92
2025-11-02 00:00:00,ZONE-CASTING,2021.73,1657.82,18,0.0,522.08,271.9,SHIFT-A,1.0,OPERATIONAL,21.48,0,6,2425.02,1960.81,2455.52,2516.33
2025-11-02 01:00:00,ZONE-CASTING,1940.46,1591.18,24,0.0,744.45,167.6,SHIFT-A,1.0,OPERATIONAL,21.48,1,6,2021.73,2425.02,1960.81,1703.98
2025-11-02 02:00:00,ZONE-CASTING,2040.28,1673.03,28,0.0,646.73,105.7,SHIFT-A,1.0,OPERATIONAL,21.48,2,6,1940.46,2021.73,2425.02,2293.9
2025-11-02 03:00:00,ZONE-CASTING,1779.12,1458.88,24,0.0,453.82,286.4,SHIFT-A,1.0,OPERATIONAL,21.48,3,6,2040.28,1940.46,2021.73,2455.52
2025-11-02 04:00:00,ZONE-CASTING,2244.38,1840.4,16,0.0,299.36,191.9,SHIFT-A,1.0,OPERATIONAL,21.48,4,6,1779.12,2040.28,1940.46,1960.81
